Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_F2_F-OT1_3_FANCFg2_OT1_S859_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT1d1_3, + + - 1 -,0.422991021,0.432107206,16,4743,109695,464,474
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_F2_Z-OT2_1_FANCFg2_OT1_S854_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_1, + + - - 1s,16.90701604,16.92553413,8,1803,43201,7304,7312
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_F2_Z-OT2_2_FANCFg2_OT1_S855_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_2, + + - - 1s,16.373899,16.37889409,6,2214,60059,9834,9837
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_F2_Z-OT2_3_FANCFg2_OT1_S856_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_3, + + - - 1s,15.469909,15.47908542,7,3625,65385,10115,10121
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F-OT1_1_FANCFg2_OT1_S851_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_1, + - + 1 -,0.008787655,0.010545186,11,2415,56898,5,6
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F-OT1_2_FANCFg2_OT1_S852_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_2, + - + 1 -,0.01187447,0.016963528,8,2070,58950,7,10
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F-OT1_3_FANCFg2_OT1_S1034_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_3, + - + 1 -,0.008320094,0.011489653,50497,12960,252401,21,29
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_Z-OT2_1_FANCFg2_OT1_S848_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_1, + - + - 1s,0.004647272,0.006970908,5,1312,43036,2,3
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_Z-OT2_2_FANCFg2_OT1_S849_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_2, + - + - 1s,0.002398197,0.014389179,3,1290,41698,1,6
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_Z-OT2_3_FANCFg2_OT1_S850_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_3, + - + - 1s,0.018836953,0.022873443,11,3942,74322,14,17
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_1_FANCFg2_OT1_S863_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_1, + + + 1 -,0.635790836,0.641501532,16,3667,105066,668,674
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_2_FANCFg2_OT1_S864_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_2, + + + 1 -,0.276158076,0.283644288,16,6289,120221,332,341
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_3_FANCFg2_OT1_S865_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_3, + + + 1 -,0.264850179,0.2677821,11,3964,102322,271,274
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_1_FANCFg2_OT1_S860_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_1, + + + - 1s,13.17919075,13.17919075,1,56,1730,228,228
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_2_FANCFg2_OT1_S861_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_2, + + + - 1s,13.44284099,13.4481612,17,3847,75185,10107,10111
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_3_FANCFg2_OT1_S862_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_3, + + + - 1s,12.02862417,12.03341884,18,4250,83426,10035,10039
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_1_FANCFg2_OT1_S866_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_1, + + + 1 1s,0.302740599,0.309301541,20,5686,106692,323,330
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_2_FANCFg2_OT1_S867_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_2, + + + 1 1s,0.364664732,0.374897671,17,5017,107496,392,403
4,FANCFg2 OT1,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_3_FANCFg2_OT1_S868_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_3, + + + 1 1s,0.38032436,0.383939611,16,4445,138303,526,531
4,FANCFg2 OT1,11.15.17,NP_17115_NT_1_FANCFg2_OT1_S881_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0.010851535,0.015502194,8,1986,64507,7,10
4,FANCFg2 OT1,11.15.17,NP_17115_NT_2_FANCFg2_OT1_S882_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0.00760842,0.01521684,12,3575,78860,6,12
4,FANCFg2 OT1,11.15.17,NP_17115_NT_3_FANCFg2_OT1_S883_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0.008563568,0.017127137,13,4443,93419,8,16
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_GFP_1_ZSCAN2g1_OT2_S706_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_GFP_1, + + - - -,0,0,5,2453,61635,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_GFP_2_ZSCAN2g1_OT2_S707_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_GFP_2, + + - - -,0.000987576,0.010863339,9,4054,101258,1,11
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_GFP_3_ZSCAN2g1_OT2_S708_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_GFP_3, + + - - -,0,0.002681648,9,3202,74581,0,2
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_GFP_1_ZSCAN2g1_OT2_S703_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_GFP_1, + - + - -,1.157850247,1.158962495,11,3845,89908,1041,1042
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_GFP_2_ZSCAN2g1_OT2_S704_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_GFP_2, + - + - -,1.108321788,1.111446756,10,4155,96001,1064,1067
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_GFP_3_ZSCAN2g1_OT2_S705_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_GFP_3, + - + - -,1.034862496,1.042405226,6,3010,66289,686,691
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_GFP_1_ZSCAN2g1_OT2_S709_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_GFP_1, + + + - -,0.619533528,0.624088921,6,3514,43904,272,274
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_GFP_2_ZSCAN2g1_OT2_S710_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_GFP_2, + + + - -,0.864175023,0.867821331,5,4097,82275,711,714
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_GFP_3_ZSCAN2g1_OT2_S711_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_GFP_3, + + + - -,0.638054207,0.643507662,4,6080,73348,468,472
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_F-OT1_1_ZSCAN2g1_OT2_S721_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT1d1_1, + + - 1 -,0,0,5,4646,42579,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_F-OT1_2_ZSCAN2g1_OT2_S722_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT1d1_2, + + - 1 -,0,0.001644196,4,7171,60820,0,1
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_F-OT1_3_ZSCAN2g1_OT2_S723_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT1d1_3, + + - 1 -,0,0,11,6045,69693,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_Z-OT2_1_ZSCAN2g1_OT2_S718_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_1, + + - - 1s,0,0,2,6061,21451,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_Z-OT2_2_ZSCAN2g1_OT2_S719_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_2, + + - - 1s,0,0,2,3448,51725,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_F2_Z-OT2_3_ZSCAN2g1_OT2_S720_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_OT2d1s_3, + + - - 1s,0,0.001822656,2,5770,54865,0,1
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F-OT1_1_ZSCAN2g1_OT2_S715_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_1, + - + 1 -,0.677810328,0.677810328,6,8617,87045,590,590
4,ZSCAN2g1 OT2,11.15.17,NP_171115_FZ_Z1_F_OT1_2_ZSCAN2g1_OT2_S747_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_2, + - + 1 -,0.562957403,0.562957403,6809,33421,10658,60,60
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F-OT1_3_ZSCAN2g1_OT2_S717_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d1_3, + - + 1 -,0.68792642,0.68792642,7,5548,53058,365,365
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_Z-OT2_1_ZSCAN2g1_OT2_S712_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_1, + - + - 1s,0.001175516,0.003526549,10,6273,85069,1,3
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_Z-OT2_2_ZSCAN2g1_OT2_S1117_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_2, + - + - 1s,0.00730956,0.008353783,18035,5388,95765,7,8
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_Z-OT2_3_ZSCAN2g1_OT2_S714_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT2d1s_3, + - + - 1s,0.01158252,0.013899024,8,5143,86337,10,12
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_1_ZSCAN2g1_OT2_S727_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_1, + + + 1 -,0.565116438,0.566823738,3,5512,58572,331,332
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_2_ZSCAN2g1_OT2_S728_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_2, + + + 1 -,0.669191596,0.669191596,7,6851,78154,523,523
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_F-OT1_3_ZSCAN2g1_OT2_S729_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_3, + + + 1 -,0.563375338,0.568640528,6,6286,56978,321,324
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_1_ZSCAN2g1_OT2_S724_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_1, + + + - 1s,0,0.002230774,7,5611,89655,0,2
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_2_ZSCAN2g1_OT2_S725_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_2, + + + - 1s,0.014051146,0.020073066,3,4937,49818,7,10
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_3_ZSCAN2g1_OT2_S726_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT2d1s_3, + + + - 1s,0.014005882,0.018007563,6,4764,49979,7,9
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_1_ZSCAN2g1_OT2_S730_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_1, + + + 1 1s,0.00820053,0.015034306,11,5849,73166,6,11
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_2_ZSCAN2g1_OT2_S731_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_2, + + + 1 1s,0.010592846,0.012946812,3,6886,84963,9,11
4,ZSCAN2g1 OT2,11.15.17,NP_17115_FZ_Z1_F2_Z-OT2_F-OT1_3_ZSCAN2g1_OT2_S732_pear.fastq.assembled.fastqwtf-difflib_indels.csv,FANCFg2_ZSCAN2g1_OT1d1_OT2d1s_3, + + + 1 1s,0.000986855,0.00394742,10,7191,101332,1,4
4,ZSCAN2g1 OT2,11.15.17,NP_17115_NT_1_ZSCAN2g1_OT2_S736_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0,0,5,8060,84758,0,0
4,ZSCAN2g1 OT2,11.15.17,NP_17115_NT_2_ZSCAN2g1_OT2_S737_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0,0.007893158,10,4484,63346,0,5
4,ZSCAN2g1 OT2,11.15.17,NP_17115_NT_3_ZSCAN2g1_OT2_S738_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0,0.004484104,4,3205,44602,0,2
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_GFP_1_VEGFg2_ON_S633_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_1, E + - - -,9.910098265,9.931005645,720,2872,4783,474,475
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_GFP_2_VEGFg2_ON_S642_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_2, E + - - -,3.765266607,3.765266607,168055,112199,16785,632,632
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_GFP_3_VEGFg2_ON_S643_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_3, E + - - -,6.967984934,6.975228162,157720,92216,13806,962,963
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_ON_S644_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_1, E + 1 8 8,4.548549639,4.548549639,180797,110161,14686,668,668
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_ON_S645_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_2, E + 1 8 8,4.260906396,4.260906396,170333,90814,11805,503,503
5,VEGFAg2 ON,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_3_VEGFg2_ON_S646_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_3, E + 1 8 8,14.82661005,14.86199575,86128,29318,2826,419,420
5,VEGFAg2 ON,03.20.18,NP_180320_NT_1_VEGFg2_ON_S659_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0,0,216456,148816,19950,0,0
5,VEGFAg2 ON,03.20.18,NP_180320_NT_2_VEGFg2_ON_S660_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0,0,214895,158403,24606,0,0
5,VEGFAg2 ON,03.20.18,NP_180320_NT_3_VEGFg2_ON_S661_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0,0,206650,156499,23477,0,0
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_GFP_1_VEGFg2_OT1_S874_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_1, E + - - -,4.98666836,5.00571356,35993,5665,31504,1571,1577
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_GFP_2_VEGFg2_OT1_S875_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_2, E + - - -,2.932334658,2.955263426,41850,5884,39252,1151,1160
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_GFP_3_VEGFg2_OT1_S876_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_3, E + - - -,3.695439967,3.723330079,34166,5174,28684,1060,1068
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_OT1_S877_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_1, E + 1 8 8,0.101423552,0.105045822,34823,4888,27607,28,29
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_OT1_S878_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_2, E + 1 8 8,0.098273659,0.114652603,32643,5698,30527,30,35
5,VEGFAg2 OT1,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_3_VEGFg2_OT1_S879_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_3, E + 1 8 8,0.10535947,0.113677323,39550,5360,36067,38,41
5,VEGFAg2 OT1,03.20.18,NP_180320_NT_1_VEGFg2_OT1_S892_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0.044558054,0.051593537,45021,6780,42641,19,22
5,VEGFAg2 OT1,03.20.18,NP_180320_NT_2_VEGFg2_OT1_S893_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0.028270549,0.032982307,42789,6898,42447,12,14
5,VEGFAg2 OT1,03.20.18,NP_180320_NT_3_VEGFg2_OT1_S894_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0.056626478,0.056626478,44807,6883,42383,24,24
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_GFP_1_VEGFg2_OT2_S895_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_1, E + - - -,0.07936158,0.07936158,19052,2115,22681,18,18
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_GFP_2_VEGFg2_OT2_S896_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_2, E + - - -,0.034280728,0.034280728,22684,1209,32088,11,11
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_GFP_3_VEGFg2_OT2_S685_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_3, E + - - -,0,0,10245,1446,1735,0,0
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_OT2_S897_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_1, E + 1 8 8,0.00289511,0.00289511,28784,1582,34541,1,1
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_OT2_S687_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_2, E + 1 8 8,0,0.010729614,21100,1984,9320,0,1
5,VEGFAg2 OT2,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_3_VEGFg2_OT2_S898_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_3, E + 1 8 8,0.029986642,0.029986642,30456,2513,36683,11,11
5,VEGFAg2 OT2,03.20.18,NP_180320_NT_1_VEGFg2_OT2_S701_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0.002195149,0.004390297,130588,6395,91110,2,4
5,VEGFAg2 OT2,03.20.18,NP_180320_NT_2_VEGFg2_OT2_S702_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0.001052255,0.00420902,126284,6747,95034,1,4
5,VEGFAg2 OT2,03.20.18,NP_180320_NT_3_VEGFg2_OT2_S703_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0.005146548,0.007719822,108079,5757,77722,4,6
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_GFP_1_VEGFg2_OT17_S899_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_1, E + - - -,2.777650246,2.791423718,35454,3105,21781,605,608
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_GFP_2_VEGFg2_OT17_S706_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_2, E + - - -,2.778350161,2.785218765,76155,6478,29118,809,811
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_GFP_3_VEGFg2_OT17_S707_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_GFP_3, E + - - -,3.358003548,3.358003548,80570,7473,16349,549,549
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_OT17_S708_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_1, E + 1 8 8,0.269615371,0.269615371,83530,10145,29301,79,79
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_OT17_S709_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_2, E + 1 8 8,0.186095506,0.189606742,79693,7623,28480,53,54
5,VEGFAg2 OT17,03.20.18,NP_180320_E_V2_OT1d1_OT2d8_OT17d8_3_VEGFg2_OT17_S710_R1_001.fastqwtf-difflib_indels.csv,ECas9_VEGFAg2_OT1d1_OT2d8_OT17d8_3, E + 1 8 8,0.425139241,0.431730547,83872,7507,30343,129,131
5,VEGFAg2 OT17,03.20.18,NP_180320_NT_1_VEGFg2_OT17_S723_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0,0,90191,7924,33724,0,0
5,VEGFAg2 OT17,03.20.18,NP_180320_NT_2_VEGFg2_OT17_S724_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0,0,60134,4609,21692,0,0
5,VEGFAg2 OT17,03.20.18,NP_180320_NT_3_VEGFg2_OT17_S725_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0,0.003829804,72032,7302,26111,0,1
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_GFP_1_VEGFg2_ON_S647_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_1, HF1 + - - -,1.293396869,1.303869718,165250,125478,19097,247,249
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_GFP_2_VEGFg2_ON_S648_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_2, HF1 + - - -,1.733921816,1.744430433,182248,132500,19032,330,332
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_GFP_3_VEGFg2_ON_S649_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_3, HF1 + - - -,1.277557942,1.277557942,146566,117221,17690,226,226
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_ON_S650_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_OT1d1_OT2d8_OT17d8_1, HF1 + 1 8 8,0.718888353,0.718888353,225207,160150,22813,164,164
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_ON_S651_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_OT1d1_OT2d8_OT17d8_2, HF1 + 1 8 8,1.09708446,1.102093979,213735,144760,19962,219,220
6,VEGFAg2 ON,03.20.18,NP_180320_H_V2_OT1d1_OT2d8_OT17d8_3_VEGFg2_ON_S652_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_OT1d1_OT2d8_OT17d8_3, HF1 + 1 8 8,0.654112983,0.659068385,183793,132417,20180,132,133
6,VEGFAg2 ON,03.20.18,NP_180320_NT_1_VEGFg2_ON_S659_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - - - -,0,0,216456,148816,19950,0,0
6,VEGFAg2 ON,03.20.18,NP_180320_NT_2_VEGFg2_ON_S660_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - - - -,0,0,214895,158403,24606,0,0
6,VEGFAg2 ON,03.20.18,NP_180320_NT_3_VEGFg2_ON_S661_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - - - -,0,0,206650,156499,23477,0,0
6,VEGFAg2 OT1,03.20.18,NP_180320_H_V2_GFP_1_VEGFg2_OT1_S880_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_1, HF1 + - - -,0.661239825,0.666249217,43717,5986,39925,264,266
6,VEGFAg2 OT1,03.20.18,NP_180320_H_V2_GFP_2_VEGFg2_OT1_S881_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_2, HF1 + - - -,0.607875159,0.610899413,36581,4601,33066,201,202
6,VEGFAg2 OT1,03.20.18,NP_180320_H_V2_GFP_3_VEGFg2_OT1_S882_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_GFP_3, HF1 + - - -,0.7051401,0.720603699,37246,5149,32334,228,233
6,VEGFAg2 OT1,03.20.18,NP_180320_H_V2_OT1d1_OT2d8_OT17d8_1_VEGFg2_OT1_S883_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_OT1d1_OT2d8_OT17d8_1, HF1 + 1 8 8,0.133125528,0.136372492,36392,4916,30798,41,42
6,VEGFAg2 OT1,03.20.18,NP_180320_H_V2_OT1d1_OT2d8_OT17d8_2_VEGFg2_OT1_S884_R1_001.fastqwtf-difflib_indels.csv,HF1_VEGFAg2_OT1d1_OT2d8_OT17d8_2, HF1 + 1 8 8,0.074203031,0.079910956,37551,5303,35039,26,28
